id,name,score1,score2
3027,Stuednt_3027,58,96
3028,Stuednt_3028,69,83
3029,Stuednt_3029,94,52
3030,Stuednt_3030,77,89
3031,Stuednt_3031,90,65
3032,Stuednt_3032,80,87
3033,Stuednt_3033,72,62
3034,Stuednt_3034,90,86
3035,Stuednt_3035,56,84
3036,Stuednt_3036,77,60
3037,Stuednt_3037,51,58
3038,Stuednt_3038,55,82
3039,Stuednt_3039,50,64
3040,Stuednt_3040,95,56
3041,Stuednt_3041,65,87
3042,Stuednt_3042,81,56
3043,Stuednt_3043,68,57
3044,Stuednt_3044,65,60
3045,Stuednt_3045,85,99
3046,Stuednt_3046,69,98
3047,Stuednt_3047,54,99
3048,Stuednt_3048,100,57
3049,Stuednt_3049,51,59
3050,Stuednt_3050,80,96
3051,Stuednt_3051,56,80
3052,Stuednt_3052,51,64
3053,Stuednt_3053,54,72
3054,Stuednt_3054,87,62
3055,Stuednt_3055,95,82
3056,Stuednt_3056,83,97
3057,Stuednt_3057,61,99
3058,Stuednt_3058,84,95
3059,Stuednt_3059,60,90
3060,Stuednt_3060,52,99
3061,Stuednt_3061,83,51
3062,Stuednt_3062,73,71
3063,Stuednt_3063,100,86
3064,Stuednt_3064,90,89
3065,Stuednt_3065,51,71
3066,Stuednt_3066,83,69
3067,Stuednt_3067,70,93
3068,Stuednt_3068,55,92
3069,Stuednt_3069,85,60
3070,Stuednt_3070,82,64
3071,Stuednt_3071,77,72
3072,Stuednt_3072,62,99
3073,Stuednt_3073,89,84
3074,Stuednt_3074,96,70
3075,Stuednt_3075,80,71
3076,Stuednt_3076,64,82
3077,Stuednt_3077,72,86
3078,Stuednt_3078,50,71
3079,Stuednt_3079,88,65
3080,Stuednt_3080,57,68
3081,Stuednt_3081,67,71
3082,Stuednt_3082,50,94
3083,Stuednt_3083,52,75
3084,Stuednt_3084,55,74
3085,Stuednt_3085,80,93
3086,Stuednt_3086,72,93
3087,Stuednt_3087,61,52
3088,Stuednt_3088,86,55
3089,Stuednt_3089,54,86
3090,Stuednt_3090,91,61
3091,Stuednt_3091,83,72
3092,Stuednt_3092,55,82
3093,Stuednt_3093,50,85
3094,Stuednt_3094,53,78
3095,Stuednt_3095,95,85
3096,Stuednt_3096,89,64
3097,Stuednt_3097,52,85
3098,Stuednt_3098,96,89
3099,Stuednt_3099,71,55
3100,Stuednt_3100,85,68
3101,Stuednt_3101,92,57
3102,Stuednt_3102,75,66
3103,Stuednt_3103,88,60
3104,Stuednt_3104,90,63
3105,Stuednt_3105,80,52
3106,Stuednt_3106,68,76
3107,Stuednt_3107,87,69
3108,Stuednt_3108,52,66
3109,Stuednt_3109,95,83
3110,Stuednt_3110,72,91
3111,Stuednt_3111,59,85
3112,Stuednt_3112,74,70
3113,Stuednt_3113,98,72
3114,Stuednt_3114,73,90
3115,Stuednt_3115,64,91
3116,Stuednt_3116,66,100
3117,Stuednt_3117,80,84
3118,Stuednt_3118,76,98
3119,Stuednt_3119,75,57
3120,Stuednt_3120,95,65
3121,Stuednt_3121,72,71
3122,Stuednt_3122,74,87
3123,Stuednt_3123,52,52
3124,Stuednt_3124,90,92
3125,Stuednt_3125,90,70
3126,Stuednt_3126,91,59
3127,Stuednt_3127,82,89
3128,Stuednt_3128,79,66
3129,Stuednt_3129,52,68
3130,Stuednt_3130,82,77
3131,Stuednt_3131,91,99
3132,Stuednt_3132,52,65
3133,Stuednt_3133,70,99
3134,Stuednt_3134,63,63
3135,Stuednt_3135,82,78
3136,Stuednt_3136,95,66
3137,Stuednt_3137,67,54
3138,Stuednt_3138,64,67
3139,Stuednt_3139,84,56
3140,Stuednt_3140,96,62
3141,Stuednt_3141,63,68
3142,Stuednt_3142,92,51
3143,Stuednt_3143,62,77
3144,Stuednt_3144,87,84
3145,Stuednt_3145,80,78
3146,Stuednt_3146,72,74
3147,Stuednt_3147,87,57
3148,Stuednt_3148,85,74
3149,Stuednt_3149,96,57
3150,Stuednt_3150,58,94
3151,Stuednt_3151,83,53
3152,Stuednt_3152,62,93
3153,Stuednt_3153,69,83
3154,Stuednt_3154,64,76
3155,Stuednt_3155,61,87
3156,Stuednt_3156,72,73
3157,Stuednt_3157,100,93
3158,Stuednt_3158,55,61
3159,Stuednt_3159,65,63
3160,Stuednt_3160,95,55
3161,Stuednt_3161,61,73
3162,Stuednt_3162,79,97
3163,Stuednt_3163,87,50
3164,Stuednt_3164,62,85
3165,Stuednt_3165,78,86
3166,Stuednt_3166,95,55
3167,Stuednt_3167,71,97
3168,Stuednt_3168,53,58
3169,Stuednt_3169,90,65
3170,Stuednt_3170,57,56
3171,Stuednt_3171,92,86
3172,Stuednt_3172,76,58
3173,Stuednt_3173,71,70
3174,Stuednt_3174,89,89
3175,Stuednt_3175,97,83
3176,Stuednt_3176,74,91
3177,Stuednt_3177,72,66
3178,Stuednt_3178,99,59
3179,Stuednt_3179,74,65
3180,Stuednt_3180,76,75
3181,Stuednt_3181,90,60
3182,Stuednt_3182,65,59
3183,Stuednt_3183,70,91
3184,Stuednt_3184,100,77
3185,Stuednt_3185,86,95
3186,Stuednt_3186,93,98
3187,Stuednt_3187,55,78
3188,Stuednt_3188,76,93
3189,Stuednt_3189,71,80
3190,Stuednt_3190,74,78
3191,Stuednt_3191,52,74
3192,Stuednt_3192,79,82
3193,Stuednt_3193,80,80
3194,Stuednt_3194,100,51
3195,Stuednt_3195,50,64
3196,Stuednt_3196,84,85
3197,Stuednt_3197,77,97
3198,Stuednt_3198,88,61
3199,Stuednt_3199,93,59
3200,Stuednt_3200,88,98
3201,Stuednt_3201,92,63
3202,Stuednt_3202,82,85
3203,Stuednt_3203,97,77
3204,Stuednt_3204,86,72
3205,Stuednt_3205,84,52
3206,Stuednt_3206,58,61
3207,Stuednt_3207,67,77
3208,Stuednt_3208,77,67
3209,Stuednt_3209,57,69
3210,Stuednt_3210,86,62
3211,Stuednt_3211,54,93
3212,Stuednt_3212,99,68
3213,Stuednt_3213,79,87
3214,Stuednt_3214,84,57
3215,Stuednt_3215,61,64
3216,Stuednt_3216,87,97
3217,Stuednt_3217,84,100
3218,Stuednt_3218,69,56
3219,Stuednt_3219,67,63
3220,Stuednt_3220,99,76
3221,Stuednt_3221,59,65
3222,Stuednt_3222,75,66
3223,Stuednt_3223,59,76
3224,Stuednt_3224,63,93
3225,Stuednt_3225,69,85
3226,Stuednt_3226,70,100
3227,Stuednt_3227,83,69
3228,Stuednt_3228,67,57
3229,Stuednt_3229,87,57
3230,Stuednt_3230,52,86
3231,Stuednt_3231,88,52
3232,Stuednt_3232,96,85
3233,Stuednt_3233,90,78
3234,Stuednt_3234,100,83
3235,Stuednt_3235,82,77
3236,Stuednt_3236,83,100
3237,Stuednt_3237,72,81
3238,Stuednt_3238,97,70
3239,Stuednt_3239,77,95
3240,Stuednt_3240,70,91
3241,Stuednt_3241,72,55
3242,Stuednt_3242,60,64
3243,Stuednt_3243,91,90
3244,Stuednt_3244,80,71
3245,Stuednt_3245,60,99
3246,Stuednt_3246,88,99
3247,Stuednt_3247,66,72
3248,Stuednt_3248,79,97
3249,Stuednt_3249,74,96
3250,Stuednt_3250,66,72
3251,Stuednt_3251,60,68
3252,Stuednt_3252,59,87
3253,Stuednt_3253,63,51
3254,Stuednt_3254,62,85
3255,Stuednt_3255,100,51
3256,Stuednt_3256,96,61
3257,Stuednt_3257,74,71
3258,Stuednt_3258,92,53
3259,Stuednt_3259,56,87
3260,Stuednt_3260,84,81
3261,Stuednt_3261,51,57
3262,Stuednt_3262,67,71
3263,Stuednt_3263,87,96
3264,Stuednt_3264,55,79
3265,Stuednt_3265,72,62
3266,Stuednt_3266,68,67
3267,Stuednt_3267,91,91
3268,Stuednt_3268,56,87
3269,Stuednt_3269,87,88
3270,Stuednt_3270,97,78
3271,Stuednt_3271,63,66
3272,Stuednt_3272,70,60
3273,Stuednt_3273,89,85
3274,Stuednt_3274,60,53
3275,Stuednt_3275,89,51
3276,Stuednt_3276,76,70
3277,Stuednt_3277,54,50
3278,Stuednt_3278,60,72
3279,Stuednt_3279,70,89
3280,Stuednt_3280,95,70
3281,Stuednt_3281,100,64
3282,Stuednt_3282,100,72
3283,Stuednt_3283,69,96
3284,Stuednt_3284,92,82
3285,Stuednt_3285,53,88
3286,Stuednt_3286,67,90
3287,Stuednt_3287,54,77
3288,Stuednt_3288,95,61
3289,Stuednt_3289,73,57
3290,Stuednt_3290,65,75
3291,Stuednt_3291,53,60
3292,Stuednt_3292,72,63
3293,Stuednt_3293,71,56
3294,Stuednt_3294,83,55
3295,Stuednt_3295,54,71
3296,Stuednt_3296,99,63
3297,Stuednt_3297,99,93
3298,Stuednt_3298,84,52
3299,Stuednt_3299,77,83
3300,Stuednt_3300,64,58
3301,Stuednt_3301,50,81
3302,Stuednt_3302,74,76
3303,Stuednt_3303,77,97
3304,Stuednt_3304,86,85
3305,Stuednt_3305,75,51
3306,Stuednt_3306,75,98
3307,Stuednt_3307,94,67
3308,Stuednt_3308,100,92
3309,Stuednt_3309,73,89
3310,Stuednt_3310,64,92
3311,Stuednt_3311,55,80
3312,Stuednt_3312,84,77
3313,Stuednt_3313,79,85
3314,Stuednt_3314,69,65
3315,Stuednt_3315,91,94
3316,Stuednt_3316,95,71
3317,Stuednt_3317,50,75
3318,Stuednt_3318,85,85
3319,Stuednt_3319,91,90
3320,Stuednt_3320,55,56
3321,Stuednt_3321,78,93
3322,Stuednt_3322,50,80
3323,Stuednt_3323,91,90
3324,Stuednt_3324,70,90
3325,Stuednt_3325,93,92
3326,Stuednt_3326,85,54
3327,Stuednt_3327,74,82
3328,Stuednt_3328,57,97
3329,Stuednt_3329,96,96
3330,Stuednt_3330,92,91
3331,Stuednt_3331,81,68
3332,Stuednt_3332,80,54
3333,Stuednt_3333,70,62
3334,Stuednt_3334,75,66
3335,Stuednt_3335,56,92
3336,Stuednt_3336,60,64
3337,Stuednt_3337,53,85
3338,Stuednt_3338,68,65
3339,Stuednt_3339,98,83
3340,Stuednt_3340,57,96
3341,Stuednt_3341,77,67
3342,Stuednt_3342,61,68
3343,Stuednt_3343,58,60
3344,Stuednt_3344,59,75
3345,Stuednt_3345,97,97
3346,Stuednt_3346,91,91
3347,Stuednt_3347,94,87
3348,Stuednt_3348,59,90
3349,Stuednt_3349,70,50
3350,Stuednt_3350,77,61
3351,Stuednt_3351,73,59
3352,Stuednt_3352,83,92
3353,Stuednt_3353,68,92
3354,Stuednt_3354,70,83
3355,Stuednt_3355,50,56
3356,Stuednt_3356,68,92
3357,Stuednt_3357,96,53
3358,Stuednt_3358,78,86
3359,Stuednt_3359,55,62
3360,Stuednt_3360,80,85
3361,Stuednt_3361,74,66
3362,Stuednt_3362,79,92
3363,Stuednt_3363,75,91
3364,Stuednt_3364,89,50
3365,Stuednt_3365,66,72
3366,Stuednt_3366,70,84
3367,Stuednt_3367,81,60
3368,Stuednt_3368,50,67
3369,Stuednt_3369,88,57
3370,Stuednt_3370,54,83
3371,Stuednt_3371,89,55
3372,Stuednt_3372,59,100
3373,Stuednt_3373,96,72
3374,Stuednt_3374,81,91
3375,Stuednt_3375,85,92
3376,Stuednt_3376,56,68
3377,Stuednt_3377,53,93
3378,Stuednt_3378,96,59
3379,Stuednt_3379,58,64
3380,Stuednt_3380,82,59
3381,Stuednt_3381,80,60
3382,Stuednt_3382,82,73
3383,Stuednt_3383,56,64
3384,Stuednt_3384,97,77
3385,Stuednt_3385,67,92
3386,Stuednt_3386,50,89
3387,Stuednt_3387,53,71
3388,Stuednt_3388,59,86
3389,Stuednt_3389,100,65
3390,Stuednt_3390,93,51
3391,Stuednt_3391,52,54
3392,Stuednt_3392,76,68
3393,Stuednt_3393,93,89
3394,Stuednt_3394,60,84
3395,Stuednt_3395,75,71
3396,Stuednt_3396,55,88
3397,Stuednt_3397,73,70
3398,Stuednt_3398,91,70
3399,Stuednt_3399,80,56
3400,Stuednt_3400,71,59
3401,Stuednt_3401,79,100
3402,Stuednt_3402,71,89
3403,Stuednt_3403,55,71
3404,Stuednt_3404,65,76
3405,Stuednt_3405,90,72
3406,Stuednt_3406,51,98
3407,Stuednt_3407,73,56
3408,Stuednt_3408,100,60
3409,Stuednt_3409,100,80
3410,Stuednt_3410,98,93
3411,Stuednt_3411,78,81
3412,Stuednt_3412,89,52
3413,Stuednt_3413,61,60
3414,Stuednt_3414,100,60
3415,Stuednt_3415,58,67
3416,Stuednt_3416,72,62
3417,Stuednt_3417,95,65
3418,Stuednt_3418,64,66
3419,Stuednt_3419,70,95
3420,Stuednt_3420,51,98
3421,Stuednt_3421,94,64
3422,Stuednt_3422,84,100
3423,Stuednt_3423,52,58
3424,Stuednt_3424,53,82
3425,Stuednt_3425,100,96
3426,Stuednt_3426,82,52
3427,Stuednt_3427,57,93
3428,Stuednt_3428,52,68
3429,Stuednt_3429,70,75
3430,Stuednt_3430,74,72
3431,Stuednt_3431,78,71
3432,Stuednt_3432,63,59
3433,Stuednt_3433,99,75
3434,Stuednt_3434,56,82
3435,Stuednt_3435,61,65
3436,Stuednt_3436,82,87
3437,Stuednt_3437,96,58
3438,Stuednt_3438,92,79
3439,Stuednt_3439,59,73
3440,Stuednt_3440,74,98
3441,Stuednt_3441,76,93
3442,Stuednt_3442,94,59
3443,Stuednt_3443,58,99
3444,Stuednt_3444,83,87
3445,Stuednt_3445,90,66
3446,Stuednt_3446,81,63
3447,Stuednt_3447,93,78
3448,Stuednt_3448,51,92
3449,Stuednt_3449,77,51
3450,Stuednt_3450,83,99
3451,Stuednt_3451,94,78
3452,Stuednt_3452,55,50
3453,Stuednt_3453,65,87
3454,Stuednt_3454,63,52
3455,Stuednt_3455,63,55
3456,Stuednt_3456,72,84
3457,Stuednt_3457,100,83
3458,Stuednt_3458,99,61
3459,Stuednt_3459,71,79
3460,Stuednt_3460,61,74
3461,Stuednt_3461,90,90
3462,Stuednt_3462,71,98
3463,Stuednt_3463,77,95
3464,Stuednt_3464,67,100
3465,Stuednt_3465,82,79
3466,Stuednt_3466,94,100
3467,Stuednt_3467,100,72
3468,Stuednt_3468,75,65
3469,Stuednt_3469,59,91
3470,Stuednt_3470,97,91
3471,Stuednt_3471,85,83
3472,Stuednt_3472,96,50
3473,Stuednt_3473,53,62
3474,Stuednt_3474,60,61
3475,Stuednt_3475,77,71
3476,Stuednt_3476,69,67
3477,Stuednt_3477,52,73
3478,Stuednt_3478,55,85
3479,Stuednt_3479,84,92
3480,Stuednt_3480,85,78
3481,Stuednt_3481,78,87
3482,Stuednt_3482,64,74
3483,Stuednt_3483,72,83
3484,Stuednt_3484,59,72
3485,Stuednt_3485,89,78
3486,Stuednt_3486,94,51
3487,Stuednt_3487,88,59
3488,Stuednt_3488,64,69
3489,Stuednt_3489,91,100
3490,Stuednt_3490,92,78
3491,Stuednt_3491,69,80
3492,Stuednt_3492,65,72
3493,Stuednt_3493,64,50
3494,Stuednt_3494,61,76
3495,Stuednt_3495,75,60
3496,Stuednt_3496,87,70
3497,Stuednt_3497,96,99
3498,Stuednt_3498,71,80
3499,Stuednt_3499,61,65
3500,Stuednt_3500,100,57
3501,Stuednt_3501,59,84
3502,Stuednt_3502,70,95
3503,Stuednt_3503,80,50
3504,Stuednt_3504,74,52
3505,Stuednt_3505,97,66
3506,Stuednt_3506,72,97
3507,Stuednt_3507,84,91
3508,Stuednt_3508,77,82
3509,Stuednt_3509,50,52
3510,Stuednt_3510,95,74
3511,Stuednt_3511,99,53
3512,Stuednt_3512,51,77
3513,Stuednt_3513,93,87
3514,Stuednt_3514,71,68
3515,Stuednt_3515,100,100
3516,Stuednt_3516,53,77
3517,Stuednt_3517,50,76
3518,Stuednt_3518,89,70
3519,Stuednt_3519,60,60
3520,Stuednt_3520,86,82
3521,Stuednt_3521,93,72
3522,Stuednt_3522,59,88
3523,Stuednt_3523,98,94
3524,Stuednt_3524,93,60
3525,Stuednt_3525,88,72
3526,Stuednt_3526,62,60
3527,Stuednt_3527,90,60
3528,Stuednt_3528,80,52
3529,Stuednt_3529,51,66
3530,Stuednt_3530,52,53
3531,Stuednt_3531,82,82
3532,Stuednt_3532,94,70
3533,Stuednt_3533,83,71
3534,Stuednt_3534,80,86
3535,Stuednt_3535,73,71
3536,Stuednt_3536,95,87
3537,Stuednt_3537,56,99
3538,Stuednt_3538,70,52
3539,Stuednt_3539,67,97
3540,Stuednt_3540,60,96
3541,Stuednt_3541,79,92
3542,Stuednt_3542,58,86
3543,Stuednt_3543,51,78
3544,Stuednt_3544,53,99
3545,Stuednt_3545,60,73
3546,Stuednt_3546,97,71
3547,Stuednt_3547,62,89
3548,Stuednt_3548,77,58
3549,Stuednt_3549,78,50
3550,Stuednt_3550,98,86
3551,Stuednt_3551,52,87
3552,Stuednt_3552,78,53
3553,Stuednt_3553,51,91
3554,Stuednt_3554,71,94
3555,Stuednt_3555,72,99
3556,Stuednt_3556,50,91
3557,Stuednt_3557,88,73
3558,Stuednt_3558,100,63
3559,Stuednt_3559,88,55
3560,Stuednt_3560,52,56
3561,Stuednt_3561,54,77
3562,Stuednt_3562,54,59
3563,Stuednt_3563,53,82
3564,Stuednt_3564,87,54
3565,Stuednt_3565,66,71
3566,Stuednt_3566,76,56
3567,Stuednt_3567,62,70
3568,Stuednt_3568,61,78
3569,Stuednt_3569,73,59
3570,Stuednt_3570,94,71
3571,Stuednt_3571,91,83
3572,Stuednt_3572,51,87
3573,Stuednt_3573,62,95
3574,Stuednt_3574,67,61
3575,Stuednt_3575,56,53
3576,Stuednt_3576,75,57
3577,Stuednt_3577,58,82
3578,Stuednt_3578,66,91
3579,Stuednt_3579,79,51
3580,Stuednt_3580,98,56
3581,Stuednt_3581,74,66
3582,Stuednt_3582,74,78
3583,Stuednt_3583,89,96
3584,Stuednt_3584,71,60
3585,Stuednt_3585,83,58
3586,Stuednt_3586,96,90
3587,Stuednt_3587,88,60
3588,Stuednt_3588,82,61
3589,Stuednt_3589,61,51
3590,Stuednt_3590,69,50
3591,Stuednt_3591,76,89
3592,Stuednt_3592,86,53
3593,Stuednt_3593,61,87
3594,Stuednt_3594,80,94
3595,Stuednt_3595,99,82
3596,Stuednt_3596,86,75
3597,Stuednt_3597,91,92
3598,Stuednt_3598,83,69
3599,Stuednt_3599,54,84
3600,Stuednt_3600,60,60
3601,Stuednt_3601,95,70
3602,Stuednt_3602,72,92
3603,Stuednt_3603,72,70
3604,Stuednt_3604,74,99
3605,Stuednt_3605,74,58
3606,Stuednt_3606,53,80
3607,Stuednt_3607,58,52
3608,Stuednt_3608,74,68
3609,Stuednt_3609,65,68
3610,Stuednt_3610,75,63
3611,Stuednt_3611,96,51
3612,Stuednt_3612,91,54
3613,Stuednt_3613,83,54
3614,Stuednt_3614,81,61
3615,Stuednt_3615,52,88
3616,Stuednt_3616,56,94
3617,Stuednt_3617,98,74
3618,Stuednt_3618,53,67
3619,Stuednt_3619,60,66
3620,Stuednt_3620,85,86
3621,Stuednt_3621,63,74
3622,Stuednt_3622,63,89
3623,Stuednt_3623,93,100
3624,Stuednt_3624,89,89
3625,Stuednt_3625,54,81
3626,Stuednt_3626,53,67
3627,Stuednt_3627,53,65
3628,Stuednt_3628,57,60
3629,Stuednt_3629,90,57
3630,Stuednt_3630,98,57
3631,Stuednt_3631,93,92
3632,Stuednt_3632,55,53
3633,Stuednt_3633,93,56
3634,Stuednt_3634,64,100
3635,Stuednt_3635,59,92
3636,Stuednt_3636,88,74
3637,Stuednt_3637,72,60
3638,Stuednt_3638,72,64
3639,Stuednt_3639,75,76
3640,Stuednt_3640,54,94
3641,Stuednt_3641,82,82
3642,Stuednt_3642,65,99
3643,Stuednt_3643,89,76
3644,Stuednt_3644,63,83
3645,Stuednt_3645,57,81
3646,Stuednt_3646,77,74
3647,Stuednt_3647,62,98
3648,Stuednt_3648,66,90
3649,Stuednt_3649,96,71
3650,Stuednt_3650,85,98
3651,Stuednt_3651,64,53
3652,Stuednt_3652,58,69
3653,Stuednt_3653,66,56
3654,Stuednt_3654,76,62
3655,Stuednt_3655,91,77
3656,Stuednt_3656,50,63
3657,Stuednt_3657,73,50
3658,Stuednt_3658,90,92
3659,Stuednt_3659,66,76
3660,Stuednt_3660,61,51
3661,Stuednt_3661,90,80
3662,Stuednt_3662,92,60
3663,Stuednt_3663,79,54
3664,Stuednt_3664,59,89
3665,Stuednt_3665,73,92
3666,Stuednt_3666,66,59
3667,Stuednt_3667,73,75
3668,Stuednt_3668,84,58
3669,Stuednt_3669,85,63
3670,Stuednt_3670,65,94
3671,Stuednt_3671,95,98
3672,Stuednt_3672,51,63
3673,Stuednt_3673,97,68
3674,Stuednt_3674,51,95
3675,Stuednt_3675,73,76
3676,Stuednt_3676,68,92
3677,Stuednt_3677,87,77
3678,Stuednt_3678,93,92
3679,Stuednt_3679,68,80
3680,Stuednt_3680,91,70
3681,Stuednt_3681,92,76
3682,Stuednt_3682,52,89
3683,Stuednt_3683,95,68
3684,Stuednt_3684,77,63
3685,Stuednt_3685,96,76
3686,Stuednt_3686,97,85
3687,Stuednt_3687,64,62
3688,Stuednt_3688,64,64
3689,Stuednt_3689,62,52
3690,Stuednt_3690,66,85
3691,Stuednt_3691,55,56
3692,Stuednt_3692,54,55
3693,Stuednt_3693,76,66
3694,Stuednt_3694,83,59
3695,Stuednt_3695,55,85
3696,Stuednt_3696,89,66
3697,Stuednt_3697,78,64
3698,Stuednt_3698,100,75
3699,Stuednt_3699,90,52
3700,Stuednt_3700,99,55
3701,Stuednt_3701,72,68
3702,Stuednt_3702,65,91
3703,Stuednt_3703,88,80
3704,Stuednt_3704,55,55
3705,Stuednt_3705,69,57
3706,Stuednt_3706,65,59
3707,Stuednt_3707,54,90
3708,Stuednt_3708,75,78
3709,Stuednt_3709,54,74
3710,Stuednt_3710,55,68
3711,Stuednt_3711,71,93
3712,Stuednt_3712,55,63
3713,Stuednt_3713,79,90
3714,Stuednt_3714,57,73
3715,Stuednt_3715,81,51
3716,Stuednt_3716,54,97
3717,Stuednt_3717,68,85
3718,Stuednt_3718,77,58
3719,Stuednt_3719,60,82
3720,Stuednt_3720,79,57
3721,Stuednt_3721,73,55
3722,Stuednt_3722,90,74
3723,Stuednt_3723,85,64
3724,Stuednt_3724,96,86
3725,Stuednt_3725,66,93
3726,Stuednt_3726,81,96
3727,Stuednt_3727,66,60
3728,Stuednt_3728,86,59
3729,Stuednt_3729,62,92
3730,Stuednt_3730,65,86
3731,Stuednt_3731,59,96
3732,Stuednt_3732,86,84
3733,Stuednt_3733,98,72
3734,Stuednt_3734,57,53
3735,Stuednt_3735,95,100
3736,Stuednt_3736,51,75
3737,Stuednt_3737,80,81
3738,Stuednt_3738,74,54
3739,Stuednt_3739,74,88
3740,Stuednt_3740,100,69
3741,Stuednt_3741,98,90
3742,Stuednt_3742,73,81
3743,Stuednt_3743,68,57
3744,Stuednt_3744,85,56
3745,Stuednt_3745,77,56
3746,Stuednt_3746,76,89
3747,Stuednt_3747,50,90
3748,Stuednt_3748,80,64
3749,Stuednt_3749,63,97
3750,Stuednt_3750,95,91
3751,Stuednt_3751,69,62
3752,Stuednt_3752,65,85
3753,Stuednt_3753,64,67
3754,Stuednt_3754,53,56
3755,Stuednt_3755,63,69
3756,Stuednt_3756,67,99
3757,Stuednt_3757,79,81
3758,Stuednt_3758,80,60
3759,Stuednt_3759,84,57
3760,Stuednt_3760,53,61
3761,Stuednt_3761,78,61
3762,Stuednt_3762,55,61
3763,Stuednt_3763,100,75
3764,Stuednt_3764,57,93
3765,Stuednt_3765,62,54
3766,Stuednt_3766,71,90
3767,Stuednt_3767,87,66
3768,Stuednt_3768,64,62
3769,Stuednt_3769,73,83
3770,Stuednt_3770,81,68
3771,Stuednt_3771,59,53
3772,Stuednt_3772,85,61
3773,Stuednt_3773,93,99
3774,Stuednt_3774,76,87
3775,Stuednt_3775,52,89
3776,Stuednt_3776,57,80
3777,Stuednt_3777,94,77
3778,Stuednt_3778,54,52
3779,Stuednt_3779,98,74
3780,Stuednt_3780,65,62
3781,Stuednt_3781,51,93
3782,Stuednt_3782,90,99
3783,Stuednt_3783,93,86
3784,Stuednt_3784,63,88
3785,Stuednt_3785,60,100
3786,Stuednt_3786,60,75
3787,Stuednt_3787,80,78
3788,Stuednt_3788,91,86
3789,Stuednt_3789,77,83
3790,Stuednt_3790,64,52
3791,Stuednt_3791,64,71
3792,Stuednt_3792,99,99
3793,Stuednt_3793,78,99
3794,Stuednt_3794,64,96
3795,Stuednt_3795,74,67
3796,Stuednt_3796,88,79
3797,Stuednt_3797,100,71
3798,Stuednt_3798,71,100
3799,Stuednt_3799,58,72
3800,Stuednt_3800,71,70
3801,Stuednt_3801,75,59
3802,Stuednt_3802,78,55
3803,Stuednt_3803,78,52
3804,Stuednt_3804,61,77
3805,Stuednt_3805,53,54
3806,Stuednt_3806,51,84
3807,Stuednt_3807,53,88
3808,Stuednt_3808,94,93
3809,Stuednt_3809,96,79
3810,Stuednt_3810,62,92
3811,Stuednt_3811,100,85
3812,Stuednt_3812,90,50
3813,Stuednt_3813,77,89
3814,Stuednt_3814,98,63
3815,Stuednt_3815,53,92
3816,Stuednt_3816,58,62
3817,Stuednt_3817,54,93
3818,Stuednt_3818,66,86
3819,Stuednt_3819,52,57
3820,Stuednt_3820,73,72
3821,Stuednt_3821,54,52
3822,Stuednt_3822,76,63
3823,Stuednt_3823,79,87
3824,Stuednt_3824,71,63
3825,Stuednt_3825,94,78
3826,Stuednt_3826,80,65
3827,Stuednt_3827,73,84
3828,Stuednt_3828,88,93
3829,Stuednt_3829,62,85
3830,Stuednt_3830,82,59
3831,Stuednt_3831,72,70
3832,Stuednt_3832,88,81
3833,Stuednt_3833,55,91
3834,Stuednt_3834,53,59
3835,Stuednt_3835,71,71
3836,Stuednt_3836,55,79
3837,Stuednt_3837,91,70
3838,Stuednt_3838,52,57
3839,Stuednt_3839,95,53
3840,Stuednt_3840,91,98
3841,Stuednt_3841,77,85
3842,Stuednt_3842,99,98
3843,Stuednt_3843,55,51
3844,Stuednt_3844,72,86
3845,Stuednt_3845,72,81
3846,Stuednt_3846,64,61
3847,Stuednt_3847,57,61
3848,Stuednt_3848,99,58
3849,Stuednt_3849,57,74
3850,Stuednt_3850,85,94
3851,Stuednt_3851,67,65
3852,Stuednt_3852,80,66
3853,Stuednt_3853,80,81
3854,Stuednt_3854,83,80
3855,Stuednt_3855,95,61
3856,Stuednt_3856,92,77
3857,Stuednt_3857,69,90
3858,Stuednt_3858,60,86
3859,Stuednt_3859,74,59
3860,Stuednt_3860,58,63
3861,Stuednt_3861,66,81
3862,Stuednt_3862,85,79
3863,Stuednt_3863,93,72
3864,Stuednt_3864,88,100
3865,Stuednt_3865,85,93
3866,Stuednt_3866,68,83
3867,Stuednt_3867,60,50
3868,Stuednt_3868,86,83
3869,Stuednt_3869,66,52
3870,Stuednt_3870,95,83
3871,Stuednt_3871,80,68
3872,Stuednt_3872,89,64
3873,Stuednt_3873,95,61
3874,Stuednt_3874,73,51
3875,Stuednt_3875,97,99
3876,Stuednt_3876,72,77
3877,Stuednt_3877,77,78
3878,Stuednt_3878,88,90
3879,Stuednt_3879,65,59
3880,Stuednt_3880,58,71
3881,Stuednt_3881,54,58
3882,Stuednt_3882,73,53
3883,Stuednt_3883,62,63
3884,Stuednt_3884,74,58
3885,Stuednt_3885,70,65
3886,Stuednt_3886,93,75
3887,Stuednt_3887,80,53
3888,Stuednt_3888,79,53
3889,Stuednt_3889,78,81
3890,Stuednt_3890,76,85
3891,Stuednt_3891,86,55
3892,Stuednt_3892,85,74
3893,Stuednt_3893,78,53
3894,Stuednt_3894,95,94
3895,Stuednt_3895,62,90
3896,Stuednt_3896,64,66
3897,Stuednt_3897,81,57
3898,Stuednt_3898,94,70
3899,Stuednt_3899,81,75
3900,Stuednt_3900,96,72
